episode,username,comment,quoted_user,quoted_text,join_date,post_num,neg,neu,pos,compound,overall,anger,disgust,fear,joy,neutral,sadness,surprise,ep_rating
Ep13,Sun_Chan,"""Rin being repulsed by the power of teamwork is hilarious lmao """,,,19-Aug,3729,0.18,0.449,0.371,0.5267,positive,0.027910365,0.035915371,0.029815681,0.817482948,0.076564766,0.007827613,0.004483262,4.4
Ep8,Teemplario,"""Rin is an amazing character. I understand what many people say about certain characters not getting enough spotlight, but honestly, I think those who bring that up must have memory issues—they’re probably the same ones who forget their keys in the car.    Overall, I’m really enjoying *PNG Lock*. It’s been incredibly entertaining so far. Rin’s goal was phenomenal, Sae’s move was absolutely dazzling, and damn, that save by Jyubei was so GLAM—it was pure brilliance on his part!""",,,22-Nov,1055,0.063,0.667,0.271,0.9717,positive,0.004060533,0.002821049,0.001512491,0.950174391,0.029063156,0.001410753,0.010957633,3.9
Ep13,FMmatron,"""Rin is saying hell nah to power of friendship, lol.  This was another great episode where many players got their little moment to shine. In particular Bachira was on fire. One Piece episode 914 & 915 & 1027 were a mistake and 957 brought the salvation - FMmatron   """,,,16-Nov,32403,0.188,0.642,0.17,0.0,neutral,0.135267213,0.024443971,0.004421149,0.179422751,0.591270208,0.02698048,0.03819425,4.4
Ep8,DeonX,"""Rin scored an gave BL11 the lead. Karasu helped to put him in the optimal spot  Sae almost scored but thanks to Aryu's height ad skills they were able to hold onto their lead.  Sendou is ass bruh. Pretty much all of the left over players in the Blue Lock programme have better shooting skills than him atp.DeonXJan 18, 2:28 AM""",,,21-Feb,23448,0.064,0.756,0.18,0.8227,positive,0.015326206,0.002356794,0.005077012,0.108155668,0.394905567,0.144865364,0.329313338,3.9
Ep13,jas-samaaa,"""Rin thinking fck this shit 🤣🤣 I am fighting alone yes me 🫵🏾""",,,21-May,2612,0.45,0.411,0.139,-0.7227,negative,0.174809009,0.006009853,0.079608202,0.003696151,0.013339687,0.718898892,0.003638173,4.4
Ep14,landofthekwt,"""Rin went crazy to beat his brother and Isagi got the winning goal """,,,15-Mar,14266,0.143,0.655,0.202,0.25,positive,0.691377401,0.06475056,0.133021563,0.008524276,0.066623405,0.015531372,0.020171374,4.6
Ep13,AddaeAkono,"""Rin's awakening is going to be explosive """,,,19-Jun,5464,0.0,1.0,0.0,0.0,neutral,0.050434221,0.011868542,0.847721696,0.005081784,0.04580481,0.004627439,0.034461517,4.4
Ep8,The_Black_B3ast,"""Rin's shot was out of this world. The way the U-20 tried 2 activate his ego was pathetic😂😂 You aren't about that ego life stay in your lane😂. The sibling rivalry adds to the match. Ofc glam boy came in with the elite save. Bro is so graceful for no reason. Itoshi is no joke they are lucky he isn't trying to score 24/7. Honestly I am so locked in I don't even know if the animation is bad or good anymore🤣🤣""",,,21-Aug,1032,0.087,0.726,0.186,0.8604,positive,0.021493416,0.08248505,0.008571967,0.021887863,0.652137041,0.168306753,0.045117974,3.9
Ep14,_MushiRock11_,"""Rin’s VA nailed it! I knew something was coming but a complete berserk mode like this was not on my cards at all. Capt. Aiku’s computer nearly burst there, lol. Sad that he’d to go through that final jump in vain there. As a CDM player myself during my football days, I know how that can feel.  Even with half the animation quality after that Rin miss, this season could’ve really challenged the AOTY position. But well, we all know what happened behind the scenes and there’s already enough been said about it so I won’t get into that now. It was directed superbly and really took adrenaline to max 100+%.   Seal of approval from Itoshi Sae, much to the despair of Rin. I’m sure that’ll liven up the rivalry a bit and make things more competitive in the already competition jam-packed Blue Lock squad.  I thought Ego-san would go a little soft after seeing that clenched fist scene it’s good to see that’s not the case. He did state his plan was to get this scheme/programme some attention but clearly that wasn’t all. Fitting that Isagi took that tone on him and delivered in pure style. That’s how a striker’s ego is supposed to be, yo!  Let phase two begin! Hopefully the production will be better handled for whatever’s to come next. I know S3 seems to be the talk of the town but they haven’t officially announced it yet, it seems.  Give some love to the music composer of the season! My man delivered throughout and finally got the ensemble with the animator in the very end here to land the ultimate punch: https://x.com/jun_murayama/status/1873027006188921203 #Anime4Life be my Life Motto! #PrayForKyoAni   Boku no Anime List   Boku no Manga List   Boku no Profile Page """,,,17-Jun,8093,0.07,0.805,0.124,0.9675,positive,0.034531564,0.001181485,0.066761993,0.016916115,0.003959078,0.870527625,0.006122097,4.6
Ep9,jas-samaaa,"""Runs vengeance for his bro was crazy still when reading in the manga that’s what drives him""",,,21-May,2612,0.13,0.87,0.0,-0.34,negative,0.86807102,0.038056687,0.006147299,0.001571542,0.066420525,0.014657906,0.005075016,4.0
Ep1,Ugly11,"""S2 is full of characters & clowns 😂, not serious at all. I love it""",,,23-Aug,210,0.0,0.67,0.33,0.6621,positive,0.021391679,0.030174075,0.003938985,0.687541842,0.203460202,0.038138211,0.015355023,4.0
Ep3,scorpioniclibra,"""SEE? THIS WAS MUCH BETTER! AND SO MUCH DRAMAAA  Ah, flow state, this is actually very applicable in the real world.  And the pink tips eyeliner guy is not so bad, he is just feral, he even complimented our boy Isagi. Rin on the other hand...  Omg this additional time tho LMAO WHAT THE FUCK WAS THAT, A NINJA-WANNABE-HOE? ""Go get yelled at by your ancestors"" LMAO this whole segment really was cherry on top, love how they had to clarify ninja wasn't gay, good god.   Anyways I'm so excited to see who gets they ass handed to them in the next ep <3  """,,,22-Jul,317,0.089,0.672,0.239,0.9682,positive,0.317404896,0.173194468,0.044864215,0.016041012,0.074365936,0.013995146,0.360134333,3.5
Ep11,PastUchiha98,"""SHIDO SUS AHHH MOMENT LMAO :"")Feel pain, think about pain, accept pain, know pain... Shinra Tensei!""",,,17-Mar,150,0.359,0.387,0.254,-0.4514,negative,0.073274598,0.049376611,0.127061844,0.022766348,0.13273555,0.511824548,0.082960494,4.2
Ep10,Treyv0n,"""SHIDOUUUUUUUU!!!!!! His goal was magnificent man the rotating camera was just icing on the cake for me man yeah all that other parts of the game were stiff but that’s what the manga feels like too bc I don’t think a lot of you know but in Blue Lock there’s a LOTTTTTT of dialogue   Poor Chigiri man I feel for him so much bc knowing you can put out more but your body isn’t letting you is so annoying and frustrating man☹️  Chameleon Reo finally made his debut man that was one of the moments I was looking for in this season bros just straight up Kakashi on the field man🔥🔥🔥""",,,21-Apr,2033,0.116,0.805,0.078,-0.8248,negative,0.06797155,0.011019811,0.015632525,0.010843074,0.017652901,0.863609791,0.013270308,4.1
Ep1,CowClown,"""SHOW ME THE FERAL CHILDREN KICK EACH OTHER.""",,,14-Jul,1,0.0,1.0,0.0,0.0,neutral,0.535184324,0.37463522,0.009863604,0.007383557,0.040011708,0.019163284,0.013758278,4.0
Ep7,soasce,"""STOOD UP FROM MY BED AND GAVE THEM A STANDING OVULATION 😵😵😵soasceNov 16, 2024 4:05 PM""",,,21-Oct,14,0.0,1.0,0.0,0.0,neutral,0.324744165,0.042190351,0.036982697,0.002891098,0.539210558,0.031596553,0.022384575,4.1
Ep10,davidyodo24,"""Sae and Shidou combination is crazy!! 🔥🔥🔥""",,,19-Oct,7615,0.332,0.668,0.0,-0.4559,negative,0.139550999,0.020703893,0.048899427,0.454700112,0.195645988,0.016506206,0.123993382,4.1
Ep7,DeonX,"""Sae casually score the first goal without breaking a sweat. We get to see the real power of the Iron Wall Quartet.  Rin stayed level headed and made it possible for the others to get focused again. His inferiority complex against Sae might be a hindrance tho.  Nagi's inhuman goal helped them draw the score. Honestly I expected better animation at least for Nagi's goal. Most of the episode were just stills or barely moving cardboard pieces. His voice actor definitely delivered tho.  """,,,21-Feb,23448,0.053,0.805,0.142,0.7964,positive,0.033752456,0.295817018,0.006270759,0.011386258,0.594274282,0.007673433,0.050825737,4.1
Ep9,Fallen_Leaves,"""Sae definitely saw that what Rin was doing was no where near enough to make his dream a reality. I think it will be a heart-warming moment when the Itoshi brothers play together on the same team once again.""",,,17-May,29,0.053,0.775,0.172,0.5994,positive,0.001351668,0.001916135,0.000573885,0.935177445,0.039768733,0.006189805,0.015022418,4.0
Ep4,Sun_Chan,"""Sae took all the animation budget. """,,,19-Aug,3729,0.0,1.0,0.0,0.0,neutral,0.095977597,0.090635784,0.047227908,0.019199418,0.692816257,0.046706427,0.007436584,3.5
Ep8,samsince04,"""Sae's nutmeg was sickk. I definitely didn't feel as hyped for the goals as I did in last ep. Outside the foot trivela shot from Rin(from that distance) just doesn't impress me bcz of how ridiculous the thought of it is and the animation as well.   Gagamaru made a whole camera save in this ep lol. He definitely should've caught that weak ass shot from that one guy before the ball eventually found its way to Sae. Excellent strike from him. That moment definitely made my heart dance xD  I just don't understand the uproar about the animation each week. We're more than halfway into the szn, shit ain't magically going to improve.      """,,"""𝒮𝑜𝓂𝑒𝓉𝒾𝓂𝑒𝓈, 𝓎𝑜𝓊 𝒸𝒶𝓃'𝓉 𝓂𝑜𝓋𝑒 𝒻𝑜𝓇𝓌𝒶𝓇𝒹 𝓌𝒾𝓉𝒽𝑜𝓊𝓉 𝒸𝓁𝑜𝓈𝒾𝓃𝑔 𝓉𝒽𝑒 𝒹𝑜𝑜𝓇 𝒷𝑒𝒽𝒾𝓃𝒹 𝓎𝑜𝓊. - 𝑅𝑒𝒾 𝒦𝒾𝓇𝒾𝓎𝒶𝓂𝒶""",20-Sep,4143,0.12,0.686,0.194,0.8805,positive,0.13317138,0.049261067,0.060823366,0.088897295,0.166150823,0.038200125,0.46349594,3.9
Ep4,human617,"""Say what you want about the bad animation, i had to pause on that frame of Hiori bending over for a solid 8 minutes 😋""",,,21-May,24,0.143,0.738,0.119,-0.3818,negative,0.049152203,0.121204235,0.017567059,0.004019085,0.712028325,0.086191587,0.009837504,3.5
Ep5,YudiYusantoS,"""Seems like the battle between Blue Lock and U-20 Japan is going to be intense :)- Mal-Badge -  Level 25 Ranked 1135 Last update : 27.02.2022 at 05:50  My Candies :    I'm level  on mal-badges. View my badges.     """,,,21-Feb,3552,0.068,0.833,0.099,0.0516,neutral,0.163149655,0.030931221,0.321565747,0.051385652,0.33162117,0.043276187,0.058070254,3.9
Ep13,Elysett,"""Sendō's dream originally!! 😍  """,,,24-Apr,106,0.0,0.436,0.564,0.3786,positive,0.034973335,0.005155035,0.069718622,0.507107377,0.125807032,0.017019032,0.240219638,4.4
Ep2,davidyodo24,"""Seriously who thought this was okay and approved this shit? LMAO I think Queen Bee should take over the Animation lol  I really feel bad for the author.  They should be ashamed of themselves.""",,,19-Oct,7615,0.262,0.49,0.248,-0.1767,negative,0.020486258,0.311950207,0.012081869,0.006128325,0.071683474,0.541472375,0.036197562,3.2
Ep11,Nerdason,"""Shido was inspired by Ibrahimović's bicycle kick goal at the 2013 Puskas   """,,,20-Feb,1337,0.0,0.775,0.225,0.4939,positive,0.08736334,0.048407495,0.598828316,0.160888821,0.062485974,0.029739726,0.012286297,4.2
Ep11,MrM3me,"""Shidou - The HORNY Devil. What a goal! What animation! Rest was kinda mid tho""",,,24-Oct,9,0.293,0.707,0.0,-0.717,negative,0.014133905,0.006985625,0.002649365,0.054579377,0.029705985,0.028673267,0.863272488,4.2
Ep11,Vikki03144,"""Shidou and Sae are cooking.""",,,24-Aug,1,0.0,1.0,0.0,0.0,neutral,0.006214147,0.009136094,0.001566429,0.160331294,0.806417525,0.006879063,0.009455483,4.2
Ep10,Davidlll04_,"""Shidou came.....""",,,21-Nov,2,0.0,1.0,0.0,0.0,neutral,0.018572746,0.010256883,0.010555303,0.038160477,0.627542257,0.049062885,0.245849475,4.1
Ep11,Tsuyo_Mika,"""Shidou entered the state of “flow” and scored a goal. Now with 3-2. When Isagi asked Ego Jinpachi for advice to win the second half, he said Blue Lock had already won and all of their careers are secured now. But Isagi wants to win this match. Otoya is substituted for Barou.   Barou plays in his own style as usual. Aiku got in his flow too.""",,,20-May,1203,0.0,0.808,0.192,0.9231,positive,0.077404648,0.065126978,0.042457368,0.026658515,0.758906662,0.022712668,0.006733252,4.2
Ep11,kyledluffy,"""Shidou gettin a lil TOO freaky out there😳""",,,23-Jan,874,0.294,0.706,0.0,-0.3612,negative,0.081654891,0.064797118,0.047267698,0.196756855,0.466745317,0.074981533,0.067796573,4.2
Ep10,Rasco,"""Shidou is funny asf can't lie.  Behold of my awesomeness~  controversial and/or sensitive topics likely devolve into the same repetitive, derogatory, abusive, and harassing comments can no longer be posted. But my feels. """,,,10-Mar,56284,0.244,0.705,0.051,-0.6597,negative,0.483157814,0.079443321,0.252974749,0.04340082,0.033171695,0.10252472,0.005326853,4.1
Ep10,jas-samaaa,"""Shidou is such a funny character hella sus 🤣🤣 jokes but yh this was so gas in the manga, got a bit of thrill but not the same in the anime really wish it was animated better""",,,21-May,2612,0.0,0.672,0.328,0.9283,positive,0.003707651,0.001430536,0.001201257,0.922910154,0.017754287,0.012658835,0.040337279,4.1
Ep11,adbeaver,"""Shidou is too freaky but his theme song is so hype.  Such a shame that Barou didn't score, he played all of them.  Their building up to the end of the season.. It's time for our main character's awakening""",,,15-Mar,1074,0.202,0.798,0.0,-0.8338,negative,0.010374968,0.056020591,0.02749553,0.010613678,0.283578098,0.136620089,0.475297004,4.2
Ep11,Seb87,"""Shidou just impregnated the whole stadium with that goal…  Best episode in a while.""",,,22-Nov,66,0.0,0.741,0.259,0.6369,positive,0.020142009,0.091608837,0.002932134,0.061862811,0.600418091,0.010938921,0.212097168,4.2
Ep11,phantomfandom,"""Shidou makes soccer gone wrong, gone sexual... for a moment I hope he can really score 10 goals as I want to know what he'll do to Sae as his reward, Sae already has a lotion in his bag after all so he's ready for all kind of activity. Too bad Aiku already had his experience with woman.  I've to admit that Ego is really a well-plan guy. Blue Lock program already made a big impact and those who enrolled in the program, contrary to his threatening at the beginning, will probably find a place to play soccer as a profession even if they get ""lock off"" earlier. But of course the primary objection is always to win. For me, Ego is the real protagonist, and his backstory is still not fully explored.  My boyfriend Barou enters the field! It's strange to call him my boyfriend as I already consider every guys in Blue Lock my boyfriends LOL""",,,15-Sep,7870,0.052,0.823,0.125,0.9007,positive,0.071861029,0.097614251,0.024855884,0.009724822,0.725973427,0.010432251,0.059538431,4.2
